what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319115433082
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319115745356
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1319115756258
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineStart",1319115760878
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1319115761344
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1319115761502
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineStart",1319115762433
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1319115764002
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1319115764151
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1319115764286
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1319115764424
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1319115764720
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1319115789272
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319115792070
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319115822325
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319115826678
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319115899699
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319115901646
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319115902077
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319115944594
