what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1319046553379
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319046558281
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319046561038
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319046565018
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319046567128
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1319046575991
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319046576813
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319046579343
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319046580597
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319046707673
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319046721260
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319046730705
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1319046730761
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319046734582
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319046836241
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1319046836306
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319046856776
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319046859257
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1319046869583
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1319046874362
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1319046878581
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1319046884881
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1319046888015
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1319046909620
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1319046934598
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319046937702
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319047212103
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1319047214902
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1319047218404
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1319047245242
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319047247764
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319047391310
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1319047396485
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1319047397680
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1319047398340
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1319047398820
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1319047400596
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1319047424391
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1319047492044
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319047555100
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319047557548
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1319047562378
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1319047563281
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1319047589773
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319047593862
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319047664411
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1319047670738
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1319047672202
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319047673441
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319047674510
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319047674960
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319047676041
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319047676487
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319047677934
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1319047682797
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1319047686604
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1319047691585
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1319047707920
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1319047710990
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1319047712259
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319047715452
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319047815825
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1319047848504
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1319047849857
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1319047852416
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1319047865349
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1319047869021
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1319047870869
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1319047871921
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1319047872812
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1319047889225
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1319047892058
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1319047955889
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1319048023900
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1319048024138
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1319048049401
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1319048050209
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1319048051359
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1319048061913
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1319048067919
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1319048089872
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1319048091872
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1319048154285
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1319048156600
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1319048182389
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1319048200426
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1319048318297
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1319048321373
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319048326650
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319048327525
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1319048577721
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1319048585975
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1319048591948
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319048617307
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319048624883
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1319048633910
