what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1319320214966
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1319320219522
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1319320222290
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1319320224712
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319320226634
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319320233335
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1319320233344
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1319320234655
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1319320255953
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1319320263823
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1319320266362
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1319320304458
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1319320307268
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319320309144
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319320320439
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1319320320448
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1319320321377
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.saveAll",1319320338556
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1319320345351
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1319320378232
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1319320401721
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1319320401890
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1319320401932
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1319320409980
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1319320409981
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319320417628
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319320426287
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319320426950
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319320433958
activated,perspective,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.DebugPerspective",1319320436816
activated,view,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.DebugView",1319320438440
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319320444083
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319320447593
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319320454474
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319320464675
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319320470435
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319320478945
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319320483285
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319320486678
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319320490579
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319320501699
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319320510668
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319320513301
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.findReplace",1319320513305
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319320515178
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319320518019
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319320537731
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319320539845
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1319320539849
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1319320541941
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1319320547726
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1319320550395
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1319320554817
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319320561587
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319320565406
opened,view,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.BreakpointView",1319320565512
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319320569765
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319320571856
activated,view,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.DebugView",1319320589482
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepInto",1319320589545
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepInto",1319320594895
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.ClassFileEditor",1319320595108
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepInto",1319320597819
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepInto",1319320599555
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.ClassFileEditor",1319320603464
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1319320603494
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.ClassFileEditor",1319320603494
activated,view,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.DebugView",1319320606780
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepOver",1319320606838
